account_id,customer_id,account_type,balance,status
A12014,C01530,Savings,878457.44,Active
A12015,C00612,Savings,646870.34,Active
A12016,C02714,Investment,331517.86,Active
A12017,C00474,Savings,596637.05,Active
A12018,C09525,Current,870950.17,Active
A12019,C02993,Savings,170626.48,Active
A12020,C05826,Savings,51165.79,Active
A12021,C02822,Current,357837.15,Active
A12022,C01374,Investment,987525.94,Active
A12023,C02656,Savings,816207.64,Active
A12024,C04353,Savings,527262.40,Active
A12025,C03785,Current,851528.75,Active
A12026,C03736,Current,616240.86,Active
A12027,C07996,Current,237003.58,Active
A12028,C09613,Current,382571.50,Active
A12029,C03056,Current,138038.37,Active
A12030,C09949,Current,904064.48,Active
A12031,C04240,Investment,548776.70,Active
A12032,C09473,Savings,274990.80,Inactive
A12033,C03785,Current,363066.93,Active
A12034,C05081,Savings,795426.29,Active
A12035,C04871,Savings,102548.24,Active
A12036,C09191,Current,699167.80,Active
A12037,C06029,Savings,710609.63,Active
A12038,C07569,Savings,514920.88,Active
A12039,C03071,Investment,886327.82,Active
A12040,C08796,Investment,628127.33,Active
A12041,C08298,Current,412178.98,Active
A12042,C00133,Savings,659070.72,Active
A12043,C02435,Savings,152820.21,Active
A12044,C04700,Investment,91558.36,Active
A12045,C09081,Investment,360299.54,Active
A12046,C06028,Current,567861.33,Active
A12047,C08854,Current,827602.63,Active
A12048,C02219,Savings,518207.13,Active
A12049,C06015,Investment,41833.18,Active
A12050,C09023,Investment,517248.59,Active
A12051,C03797,Investment,851823.72,Active
A12052,C00144,Savings,733999.37,Active
A12053,C09425,Investment,694510.15,Inactive
A12054,C09041,Savings,228267.11,Active
A12055,C03343,Investment,712160.90,Active
A12056,C02398,Savings,271052.88,Active
A12057,C03009,Current,334225.75,Active
A12058,C05980,Investment,491551.94,Active
A12059,C03753,Current,659598.65,Inactive
A12060,C07861,Savings,461919.14,Closed
A12061,C09003,Current,455909.54,Active
A12062,C03043,Current,43847.98,Active
A12063,C09811,Current,924306.20,Inactive
A12064,C06192,Savings,450330.47,Active
A12065,C06578,Savings,419560.98,Active
A12066,C04763,Current,734062.66,Active
A12067,C08017,Current,5740.12,Active
A12068,C02571,Current,30871.52,Active
A12069,C07459,Investment,55550.63,Active
A12070,C07332,Savings,108511.16,Active
A12071,C04855,Investment,53948.01,Active
A12072,C03185,Savings,946936.19,Active
A12073,C08329,Current,563595.81,Active
A12074,C08355,Savings,62897.85,Active
A12075,C01618,Current,525568.69,Active
A12076,C09898,Current,388011.74,Inactive
A12077,C05390,Current,74629.17,Active
A12078,C04544,Investment,175326.58,Active
A12079,C06737,Savings,425069.00,Active
A12080,C04091,Investment,182017.02,Active
A12081,C07767,Investment,159337.66,Active
A12082,C05126,Savings,687868.50,Active
A12083,C07055,Current,517618.46,Active
A12084,C09512,Current,483516.82,Active
A12085,C07441,Current,708439.63,Active
A12086,C09120,Current,224926.50,Active
A12087,C08674,Current,334764.18,Active
A12088,C01801,Savings,770267.80,Active
A12089,C07888,Investment,131806.97,Active
A12090,C01864,Investment,732093.79,Active
A12091,C07102,Savings,218435.25,Active
A12092,C07468,Current,950756.55,Active
A12093,C06747,Current,721630.94,Active
A12094,C06315,Investment,519376.56,Active
A12095,C01076,Current,955929.91,Active
A12096,C03641,Current,309221.94,Active
A12097,C06420,Savings,46883.19,Closed
A12098,C02886,Investment,539046.49,Inactive
A12099,C00474,Current,308147.00,Closed
A12100,C05275,Investment,617543.85,Active
A12101,C04566,Savings,641148.39,Inactive
A12102,C02344,Current,344211.00,Inactive
A12103,C01779,Investment,129869.21,Active
A12104,C01195,Current,660699.38,Active
A12105,C02776,Savings,811760.02,Active
A12106,C05615,Current,957589.74,Active
A12107,C01921,Current,219892.17,Active
A12108,C02429,Current,61860.55,Active
A12109,C06264,Investment,604546.74,Active
A12110,C02080,Savings,349299.71,Active
A12111,C04116,Investment,776126.67,Active
A12112,C04971,Investment,781217.78,Active
A12113,C02244,Investment,990346.08,Active
A12114,C09501,Current,153185.56,Active
A12115,C02220,Current,61644.68,Active
A12116,C07904,Investment,727641.24,Active
A12117,C09838,Current,396687.82,Active
A12118,C06483,Investment,107716.77,Inactive
A12119,C00763,Savings,781028.00,Active
A12120,C02838,Savings,227467.39,Active
A12121,C07529,Investment,457635.15,Closed
A12122,C02490,Investment,747753.14,Closed
A12123,C01725,Current,60318.00,Active
A12124,C04716,Current,859863.69,Active
A12125,C00394,Savings,160121.69,Active
A12126,C01981,Current,170850.07,Active
A12127,C08816,Current,906958.05,Active
A12128,C00567,Investment,899534.82,Active
A12129,C01490,Current,170878.12,Active
A12130,C09960,Investment,828799.51,Active
A12131,C08568,Current,721395.91,Active
A12132,C06589,Investment,845692.78,Active
A12133,C03945,Current,555820.13,Closed
A12134,C04468,Investment,386484.67,Active
A12135,C00292,Current,759616.28,Active
A12136,C06344,Savings,765915.09,Active
A12137,C02622,Investment,350903.72,Active
A12138,C07993,Current,605117.21,Active
A12139,C01101,Investment,998174.01,Closed
A12140,C01251,Savings,815507.19,Active
A12141,C06732,Savings,351389.64,Active
A12142,C01921,Savings,244386.70,Active
A12143,C02317,Investment,931409.19,Active
A12144,C07157,Investment,790595.84,Active
A12145,C07867,Investment,789493.43,Active
A12146,C09359,Investment,656002.33,Active
A12147,C04573,Investment,474424.27,Active
A12148,C00297,Savings,40922.18,Active
A12149,C07778,Investment,609694.61,Active
A12150,C08412,Current,716363.45,Active
A12151,C07583,Current,439647.12,Active
A12152,C04217,Current,847085.48,Active
A12153,C00488,Investment,754399.18,Active
A12154,C06975,Investment,648951.79,Active
A12155,C00202,Current,586285.27,Active
A12156,C00364,Savings,344893.49,Active
A12157,C06787,Savings,348300.92,Active
A12158,C00628,Investment,504076.79,Active
A12159,C01752,Current,307911.96,Active
A12160,C01225,Savings,984586.92,Active
A12161,C08944,Savings,316674.53,Active
A12162,C04021,Investment,352056.44,Active
A12163,C03737,Current,206417.35,Active
A12164,C00968,Current,764456.73,Active
A12165,C09841,Investment,564319.72,Active
A12166,C03422,Investment,693901.44,Inactive
A12167,C00169,Current,216509.65,Active
A12168,C09768,Investment,737723.20,Active
A12169,C00458,Current,782321.48,Active
A12170,C00078,Investment,263582.18,Active
A12171,C07660,Savings,861809.10,Active
A12172,C00973,Current,939733.20,Active
A12173,C03693,Investment,147090.91,Active
A12174,C09834,Savings,54291.11,Active
A12175,C01910,Current,603320.15,Active
A12176,C02260,Savings,686571.49,Active
A12177,C00372,Investment,968515.36,Closed
A12178,C08383,Investment,280164.18,Active
A12179,C08535,Investment,220537.37,Active
A12180,C04212,Current,602370.91,Active
A12181,C06906,Investment,113862.45,Active
A12182,C00582,Savings,896141.07,Active
A12183,C02544,Savings,683787.12,Active
A12184,C02717,Savings,240453.75,Active
A12185,C05191,Current,679453.38,Closed
A12186,C07620,Investment,38098.97,Active
A12187,C05194,Savings,651032.58,Inactive
A12188,C08770,Current,152484.88,Active
A12189,C06578,Current,865614.29,Active
A12190,C07231,Current,406764.89,Inactive
A12191,C07622,Investment,913576.89,Active
A12192,C02013,Savings,853759.28,Active
A12193,C04165,Investment,211695.80,Active
A12194,C00025,Savings,392425.29,Active
A12195,C02131,Investment,335274.52,Active
A12196,C08862,Current,354429.37,Active
A12197,C09603,Savings,401306.06,Inactive
A12198,C00300,Current,749539.93,Active
A12199,C08099,Current,9212.84,Active
A12200,C01260,Investment,881537.39,Active
A12201,C04217,Savings,875132.66,Active
A12202,C01447,Current,850623.56,Active
A12203,C00104,Savings,752351.49,Active
A12204,C03441,Current,670633.63,Active
A12205,C08878,Current,653006.34,Active
A12206,C03014,Current,329038.76,Active
A12207,C01037,Investment,442048.28,Active
A12208,C03581,Current,390596.03,Active
A12209,C08548,Investment,975578.94,Active
A12210,C05882,Current,679599.25,Active
A12211,C01927,Investment,385016.73,Active
A12212,C03790,Investment,816315.23,Active
A12213,C06669,Investment,190954.73,Active
A12214,C00848,Current,760067.24,Active
A12215,C09384,Investment,22304.55,Active
A12216,C00119,Savings,614766.80,Active
A12217,C09394,Current,727079.86,Active
A12218,C08350,Savings,707145.19,Active
A12219,C04768,Savings,715485.57,Active
A12220,C05039,Current,496812.51,Active
A12221,C03836,Current,649522.12,Active
A12222,C05815,Investment,76386.40,Inactive
A12223,C09126,Current,758912.25,Active
A12224,C09573,Investment,222906.22,Active
A12225,C08213,Savings,103925.89,Active
A12226,C02527,Investment,382443.98,Active
A12227,C02222,Savings,683706.65,Active
A12228,C07490,Savings,336850.58,Active
A12229,C03315,Savings,732964.64,Active
A12230,C07562,Savings,646588.70,Active
A12231,C01386,Current,510251.29,Active
A12232,C03432,Savings,184081.71,Active
A12233,C05313,Investment,522651.73,Active
A12234,C05340,Current,209757.29,Active
A12235,C09922,Current,268302.54,Active
A12236,C06532,Savings,544018.65,Active
A12237,C02221,Investment,393888.23,Active
A12238,C06140,Investment,612130.23,Active
A12239,C03893,Current,218508.00,Active
A12240,C05911,Investment,802989.43,Active
A12241,C01994,Current,976733.89,Inactive
A12242,C07721,Savings,248035.56,Active
A12243,C09130,Investment,600346.42,Active
A12244,C03175,Current,220881.11,Active
A12245,C01577,Current,894452.13,Active
A12246,C07919,Savings,468663.19,Active
A12247,C01525,Savings,532007.52,Active
A12248,C08102,Investment,580245.59,Active
A12249,C02460,Investment,101696.51,Active
A12250,C04742,Savings,569639.84,Active
A12251,C02752,Current,804935.46,Inactive
A12252,C07487,Investment,153378.63,Inactive
A12253,C03262,Savings,985042.06,Active
A12254,C02565,Savings,956574.21,Active
A12255,C04029,Investment,346825.25,Active
A12256,C05988,Investment,233553.28,Active
A12257,C04142,Savings,802567.73,Active
A12258,C04553,Investment,460693.45,Active
A12259,C00997,Investment,416931.94,Active
A12260,C03749,Savings,499990.64,Active
A12261,C06235,Current,506263.72,Active
A12262,C00347,Savings,710323.14,Active
A12263,C01141,Investment,289598.98,Active
A12264,C08809,Savings,564322.17,Active
A12265,C03369,Savings,966707.59,Active
A12266,C00363,Current,934241.04,Active
A12267,C02796,Investment,317184.45,Active
A12268,C09826,Savings,438217.88,Active
A12269,C08360,Investment,442847.73,Active
A12270,C04899,Current,640175.65,Active
A12271,C06560,Savings,141272.87,Active
A12272,C00724,Savings,937256.79,Active
A12273,C05457,Investment,78597.70,Active
A12274,C08953,Investment,593835.31,Closed
A12275,C02915,Savings,847267.91,Active
A12276,C03622,Current,881029.69,Active
A12277,C04597,Current,18908.51,Closed
A12278,C00312,Current,433735.64,Active
A12279,C08078,Investment,380780.72,Active
A12280,C07743,Savings,578055.23,Active
A12281,C09134,Savings,968303.61,Active
A12282,C02616,Investment,846099.10,Active
A12283,C02602,Savings,915604.56,Active
A12284,C09795,Investment,449493.87,Active
A12285,C07076,Savings,683778.43,Active
A12286,C04402,Current,71449.72,Active
A12287,C06741,Savings,215950.44,Active
A12288,C04287,Savings,825577.30,Active
A12289,C09924,Current,521358.45,Active
A12290,C05206,Investment,45333.43,Inactive
A12291,C07462,Investment,292032.36,Active
A12292,C09924,Investment,877946.19,Inactive
A12293,C01659,Investment,740656.66,Active
A12294,C05162,Investment,281760.67,Active
A12295,C06722,Savings,55730.71,Active
A12296,C02149,Investment,754107.48,Active
A12297,C08200,Investment,819192.10,Active
A12298,C02573,Current,61679.17,Inactive
A12299,C09750,Savings,190916.67,Closed
A12300,C03598,Savings,149286.52,Active
A12301,C08961,Savings,798231.47,Active
A12302,C03518,Investment,283280.98,Active
A12303,C09105,Savings,207377.57,Active
A12304,C08430,Current,823246.25,Active
A12305,C05223,Savings,840300.92,Inactive
A12306,C02373,Current,377167.22,Closed
A12307,C03438,Investment,156322.03,Active
A12308,C06765,Savings,8443.82,Active
A12309,C00706,Investment,129075.76,Active
A12310,C05228,Savings,243006.08,Inactive
A12311,C09614,Investment,392778.21,Active
A12312,C04869,Savings,783107.52,Active
A12313,C06675,Current,643254.38,Active
A12314,C08052,Savings,475461.75,Active
A12315,C05535,Current,175384.17,Active
A12316,C05416,Savings,485517.94,Active
A12317,C01804,Current,570108.92,Active
A12318,C05845,Current,355908.77,Active
A12319,C04989,Savings,663239.70,Active
A12320,C04111,Current,264945.72,Active
A12321,C07124,Current,301784.04,Inactive
A12322,C08620,Investment,831512.93,Active
A12323,C04928,Savings,655720.79,Active
A12324,C06343,Current,403773.95,Inactive
A12325,C01770,Investment,868600.85,Active
A12326,C00942,Savings,438873.81,Active
A12327,C09082,Investment,809943.60,Active
A12328,C01498,Investment,40402.95,Inactive
A12329,C03107,Savings,374164.78,Active
A12330,C07613,Current,860466.78,Active
A12331,C01888,Current,196198.99,Active
A12332,C02578,Investment,257356.65,Active
A12333,C05823,Savings,451137.42,Closed
A12334,C05023,Current,528384.23,Inactive
A12335,C09461,Savings,797658.07,Active
A12336,C03951,Investment,535811.14,Active
A12337,C05941,Investment,895728.62,Active
A12338,C05037,Savings,319798.70,Active
A12339,C00345,Current,743931.17,Active
A12340,C01871,Savings,2257.27,Active
A12341,C07685,Investment,214287.27,Active
A12342,C00182,Savings,302675.31,Active
A12343,C03965,Savings,245008.64,Active
A12344,C01789,Current,134606.63,Inactive
A12345,C04327,Savings,487997.99,Active
A12346,C09383,Current,220392.88,Active
A12347,C00245,Current,71701.23,Active
A12348,C06726,Current,12611.56,Active
A12349,C05413,Savings,649502.38,Active
A12350,C03413,Savings,923371.43,Closed
A12351,C04049,Investment,195935.81,Active
A12352,C00584,Current,697941.89,Active
A12353,C00864,Investment,451229.86,Active
A12354,C05919,Investment,762208.23,Active
A12355,C06760,Investment,175932.14,Active
A12356,C07004,Current,532431.02,Active
A12357,C00429,Savings,707944.44,Inactive
A12358,C08256,Savings,189730.07,Closed
A12359,C03526,Investment,438408.68,Active
A12360,C04498,Savings,398463.31,Active
A12361,C04631,Savings,732306.52,Active
A12362,C08079,Current,373110.36,Active
A12363,C06588,Investment,520602.49,Closed
A12364,C02566,Savings,609419.70,Active
A12365,C08970,Savings,163754.51,Inactive
A12366,C00113,Investment,969602.29,Active
A12367,C09234,Savings,468889.06,Active
A12368,C01313,Investment,843537.35,Active
A12369,C07987,Current,646727.10,Active
A12370,C07481,Investment,336712.30,Active
A12371,C05399,Investment,561425.46,Active
A12372,C07158,Savings,155425.04,Active
A12373,C08017,Investment,736452.41,Active
A12374,C04231,Current,109253.16,Active
A12375,C05898,Current,286680.77,Inactive
A12376,C07886,Current,994564.47,Inactive
A12377,C08650,Savings,293700.66,Active
A12378,C03534,Savings,925414.85,Active
A12379,C01908,Investment,963474.48,Active
A12380,C02965,Investment,686761.75,Active
A12381,C04469,Investment,275400.73,Active
A12382,C03101,Current,166853.77,Active
A12383,C07327,Savings,698250.98,Closed
A12384,C09355,Savings,198434.58,Active
A12385,C07068,Investment,372255.85,Active
A12386,C00908,Investment,263033.31,Active
A12387,C05259,Current,794489.44,Active
A12388,C02914,Investment,57096.34,Active
A12389,C02892,Current,319778.62,Active
A12390,C09615,Current,451439.00,Active
A12391,C02153,Current,771046.11,Active
A12392,C00534,Investment,958869.32,Active
A12393,C05715,Savings,70381.33,Active
A12394,C09940,Savings,679475.98,Active
A12395,C02385,Savings,440640.49,Closed
A12396,C07097,Savings,351771.17,Active
A12397,C02479,Current,698349.44,Active
A12398,C08870,Current,693297.83,Inactive
A12399,C02579,Savings,120984.90,Active
A12400,C03537,Savings,945647.18,Active
A12401,C02807,Investment,483093.28,Active
A12402,C03274,Current,920936.45,Active
A12403,C07250,Savings,729587.49,Inactive
A12404,C01532,Current,826864.12,Active
A12405,C03750,Current,146011.98,Active
A12406,C04370,Investment,844632.59,Active
A12407,C09196,Current,190354.20,Active
